game_date,shots_next_10
2019-11-09,1
2019-11-09,1
2019-11-09,1
2019-11-09,1
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-09,1
2019-11-09,2
2019-11-09,1
2019-11-09,1
2019-11-09,1
2019-11-09,1
2019-11-09,1
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-09,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,4
2019-11-15,3
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,3
2019-11-15,3
2019-11-15,3
2019-11-15,3
2019-11-15,3
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,2
2019-11-15,3
2019-11-15,4
2019-11-15,4
2019-11-15,4
2019-11-15,3
2019-11-15,3
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,2
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,1
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,0
2019-11-15,1
2019-11-15,1
